timepoint,genotype,embryo,total_cells,cell_type,cells
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,epibranchial ganglion,9
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,lateral line ganglion,1
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,rohon-beard neuron,1
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,statoacoustic ganglion,6
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,trigeminal ganglion,1
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_G2,26,unknown sensory ganglion,0
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,cranial ganglion progenitor,20
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,epibranchial ganglion,16
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,lateral line ganglion,9
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,rohon-beard neuron,0
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,statoacoustic ganglion,25
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,trigeminal ganglion,5
48,ctrl-met,GAP16.48.48h_ctrl-met_P10_H2,75,unknown sensory ganglion,0
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,cranial ganglion progenitor,3
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,epibranchial ganglion,5
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,lateral line ganglion,0
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,rohon-beard neuron,10
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,statoacoustic ganglion,9
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,trigeminal ganglion,6
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_E9,43,unknown sensory ganglion,10
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,cranial ganglion progenitor,7
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,epibranchial ganglion,10
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,lateral line ganglion,3
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,rohon-beard neuron,1
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,statoacoustic ganglion,1
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,trigeminal ganglion,2
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_F9,24,unknown sensory ganglion,0
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,cranial ganglion progenitor,8
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,epibranchial ganglion,4
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,lateral line ganglion,2
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,rohon-beard neuron,0
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,statoacoustic ganglion,13
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,trigeminal ganglion,3
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_G9,30,unknown sensory ganglion,0
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,cranial ganglion progenitor,6
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,epibranchial ganglion,12
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,lateral line ganglion,5
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,rohon-beard neuron,4
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,statoacoustic ganglion,6
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,trigeminal ganglion,7
48,ctrl-noto,GAP16.48.48h_ctrl-noto_P16_H9,46,unknown sensory ganglion,6
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,cranial ganglion progenitor,5
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,epibranchial ganglion,11
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,lateral line ganglion,5
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,rohon-beard neuron,7
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,statoacoustic ganglion,1
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,trigeminal ganglion,17
48,egr2b,GAP16.48.48h_egr2b_P16_A11,53,unknown sensory ganglion,7
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,cranial ganglion progenitor,12
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,epibranchial ganglion,9
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,lateral line ganglion,8
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,rohon-beard neuron,1
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,statoacoustic ganglion,21
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,trigeminal ganglion,2
48,egr2b,GAP16.48.48h_egr2b_P16_B11,53,unknown sensory ganglion,0
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,cranial ganglion progenitor,6
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,epibranchial ganglion,10
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,lateral line ganglion,6
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,rohon-beard neuron,4
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,statoacoustic ganglion,11
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,trigeminal ganglion,9
48,egr2b,GAP16.48.48h_egr2b_P16_C11,52,unknown sensory ganglion,6
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,cranial ganglion progenitor,11
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,epibranchial ganglion,15
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,lateral line ganglion,5
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,rohon-beard neuron,1
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,statoacoustic ganglion,19
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,trigeminal ganglion,3
48,egr2b,GAP16.48.48h_egr2b_P16_D11,57,unknown sensory ganglion,3
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,cranial ganglion progenitor,12
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,epibranchial ganglion,14
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,lateral line ganglion,14
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,rohon-beard neuron,4
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,statoacoustic ganglion,7
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,trigeminal ganglion,6
48,egr2b,GAP16.48.48h_egr2b_P16_E11,60,unknown sensory ganglion,3
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,cranial ganglion progenitor,11
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,epibranchial ganglion,13
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,lateral line ganglion,5
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,rohon-beard neuron,3
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,statoacoustic ganglion,4
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,trigeminal ganglion,8
48,egr2b,GAP16.48.48h_egr2b_P16_F11,46,unknown sensory ganglion,2
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,cranial ganglion progenitor,13
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,epibranchial ganglion,14
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,lateral line ganglion,11
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,rohon-beard neuron,2
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,statoacoustic ganglion,4
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,trigeminal ganglion,7
48,egr2b,GAP16.48.48h_egr2b_P16_G11,53,unknown sensory ganglion,2
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,cranial ganglion progenitor,6
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,epibranchial ganglion,11
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,lateral line ganglion,6
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,rohon-beard neuron,1
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,statoacoustic ganglion,8
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,trigeminal ganglion,5
48,egr2b,GAP16.48.48h_egr2b_P16_H11,37,unknown sensory ganglion,0
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,cranial ganglion progenitor,10
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,epibranchial ganglion,14
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,lateral line ganglion,7
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,rohon-beard neuron,5
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,statoacoustic ganglion,12
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,trigeminal ganglion,4
48,epha4a,GAP16.48.48h_epha4a_P16_A12,57,unknown sensory ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,cranial ganglion progenitor,15
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,epibranchial ganglion,10
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,lateral line ganglion,7
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,rohon-beard neuron,3
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,statoacoustic ganglion,13
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,trigeminal ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_B12,55,unknown sensory ganglion,2
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,cranial ganglion progenitor,11
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,epibranchial ganglion,16
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,lateral line ganglion,3
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,rohon-beard neuron,1
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,statoacoustic ganglion,7
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,trigeminal ganglion,3
48,epha4a,GAP16.48.48h_epha4a_P16_C12,41,unknown sensory ganglion,0
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,cranial ganglion progenitor,17
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,epibranchial ganglion,9
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,lateral line ganglion,4
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,rohon-beard neuron,0
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,statoacoustic ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,trigeminal ganglion,1
48,epha4a,GAP16.48.48h_epha4a_P16_D12,36,unknown sensory ganglion,0
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,cranial ganglion progenitor,14
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,epibranchial ganglion,14
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,lateral line ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,rohon-beard neuron,4
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,statoacoustic ganglion,6
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,trigeminal ganglion,7
48,epha4a,GAP16.48.48h_epha4a_P16_E12,55,unknown sensory ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,cranial ganglion progenitor,9
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,epibranchial ganglion,10
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,lateral line ganglion,4
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,rohon-beard neuron,3
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,statoacoustic ganglion,9
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,trigeminal ganglion,10
48,epha4a,GAP16.48.48h_epha4a_P16_F12,49,unknown sensory ganglion,4
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,cranial ganglion progenitor,8
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,epibranchial ganglion,18
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,lateral line ganglion,3
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,rohon-beard neuron,2
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,statoacoustic ganglion,5
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,trigeminal ganglion,4
48,epha4a,GAP16.48.48h_epha4a_P16_G12,43,unknown sensory ganglion,3
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,cranial ganglion progenitor,7
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,epibranchial ganglion,6
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,lateral line ganglion,0
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,rohon-beard neuron,1
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,statoacoustic ganglion,1
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,trigeminal ganglion,1
48,epha4a,GAP16.48.48h_epha4a_P16_H12,17,unknown sensory ganglion,1
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,cranial ganglion progenitor,5
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,epibranchial ganglion,14
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,lateral line ganglion,9
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,rohon-beard neuron,0
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,statoacoustic ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,trigeminal ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_A4,37,unknown sensory ganglion,4
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,cranial ganglion progenitor,6
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,epibranchial ganglion,6
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,lateral line ganglion,4
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,rohon-beard neuron,2
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,statoacoustic ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,trigeminal ganglion,2
48,foxd3,GAP16.48.48h_foxd3_P3_B4,30,unknown sensory ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,cranial ganglion progenitor,4
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,epibranchial ganglion,9
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,lateral line ganglion,4
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,rohon-beard neuron,1
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,statoacoustic ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,trigeminal ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_C4,21,unknown sensory ganglion,3
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,cranial ganglion progenitor,7
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,epibranchial ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,lateral line ganglion,9
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,rohon-beard neuron,1
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,statoacoustic ganglion,6
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,trigeminal ganglion,3
48,foxd3,GAP16.48.48h_foxd3_P3_D4,33,unknown sensory ganglion,2
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,cranial ganglion progenitor,9
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,epibranchial ganglion,7
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,lateral line ganglion,9
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,rohon-beard neuron,0
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,statoacoustic ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,trigeminal ganglion,3
48,foxd3,GAP16.48.48h_foxd3_P3_E4,38,unknown sensory ganglion,5
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,cranial ganglion progenitor,0
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,epibranchial ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,lateral line ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,rohon-beard neuron,0
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,statoacoustic ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,trigeminal ganglion,9
48,foxd3,GAP16.48.48h_foxd3_P3_F4,9,unknown sensory ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,cranial ganglion progenitor,3
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,epibranchial ganglion,8
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,lateral line ganglion,1
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,rohon-beard neuron,0
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,statoacoustic ganglion,3
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,trigeminal ganglion,1
48,foxd3,GAP16.48.48h_foxd3_P3_G4,20,unknown sensory ganglion,4
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,cranial ganglion progenitor,9
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,epibranchial ganglion,4
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,lateral line ganglion,7
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,rohon-beard neuron,0
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,statoacoustic ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,trigeminal ganglion,0
48,foxd3,GAP16.48.48h_foxd3_P3_H4,22,unknown sensory ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,cranial ganglion progenitor,5
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,epibranchial ganglion,4
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,lateral line ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,rohon-beard neuron,4
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,statoacoustic ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,trigeminal ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_A3,20,unknown sensory ganglion,3
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,cranial ganglion progenitor,8
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,epibranchial ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,lateral line ganglion,4
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,rohon-beard neuron,1
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,statoacoustic ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,trigeminal ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_B3,19,unknown sensory ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,cranial ganglion progenitor,7
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,epibranchial ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,lateral line ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,statoacoustic ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,trigeminal ganglion,7
48,foxi1,GAP16.48.48h_foxi1_P16_C3,19,unknown sensory ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,cranial ganglion progenitor,3
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,epibranchial ganglion,2
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,lateral line ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,statoacoustic ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,trigeminal ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_D3,7,unknown sensory ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,cranial ganglion progenitor,1
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,epibranchial ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,lateral line ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,statoacoustic ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,trigeminal ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_E3,5,unknown sensory ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,cranial ganglion progenitor,6
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,epibranchial ganglion,4
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,lateral line ganglion,6
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,statoacoustic ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,trigeminal ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_F3,16,unknown sensory ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,cranial ganglion progenitor,4
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,epibranchial ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,lateral line ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,statoacoustic ganglion,3
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,trigeminal ganglion,1
48,foxi1,GAP16.48.48h_foxi1_P16_G3,9,unknown sensory ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,cranial ganglion progenitor,5
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,epibranchial ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,lateral line ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,rohon-beard neuron,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,statoacoustic ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,trigeminal ganglion,0
48,foxi1,GAP16.48.48h_foxi1_P16_H3,5,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_A6,43,cranial ganglion progenitor,10
48,hand2,GAP16.48.48h_hand2_P3_A6,43,epibranchial ganglion,15
48,hand2,GAP16.48.48h_hand2_P3_A6,43,lateral line ganglion,3
48,hand2,GAP16.48.48h_hand2_P3_A6,43,rohon-beard neuron,2
48,hand2,GAP16.48.48h_hand2_P3_A6,43,statoacoustic ganglion,8
48,hand2,GAP16.48.48h_hand2_P3_A6,43,trigeminal ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_A6,43,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_B6,35,cranial ganglion progenitor,6
48,hand2,GAP16.48.48h_hand2_P3_B6,35,epibranchial ganglion,9
48,hand2,GAP16.48.48h_hand2_P3_B6,35,lateral line ganglion,6
48,hand2,GAP16.48.48h_hand2_P3_B6,35,rohon-beard neuron,0
48,hand2,GAP16.48.48h_hand2_P3_B6,35,statoacoustic ganglion,7
48,hand2,GAP16.48.48h_hand2_P3_B6,35,trigeminal ganglion,4
48,hand2,GAP16.48.48h_hand2_P3_B6,35,unknown sensory ganglion,3
48,hand2,GAP16.48.48h_hand2_P3_C6,12,cranial ganglion progenitor,4
48,hand2,GAP16.48.48h_hand2_P3_C6,12,epibranchial ganglion,6
48,hand2,GAP16.48.48h_hand2_P3_C6,12,lateral line ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_C6,12,rohon-beard neuron,0
48,hand2,GAP16.48.48h_hand2_P3_C6,12,statoacoustic ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_C6,12,trigeminal ganglion,2
48,hand2,GAP16.48.48h_hand2_P3_C6,12,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_D6,29,cranial ganglion progenitor,13
48,hand2,GAP16.48.48h_hand2_P3_D6,29,epibranchial ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_D6,29,lateral line ganglion,3
48,hand2,GAP16.48.48h_hand2_P3_D6,29,rohon-beard neuron,0
48,hand2,GAP16.48.48h_hand2_P3_D6,29,statoacoustic ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_D6,29,trigeminal ganglion,3
48,hand2,GAP16.48.48h_hand2_P3_D6,29,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_E6,11,cranial ganglion progenitor,2
48,hand2,GAP16.48.48h_hand2_P3_E6,11,epibranchial ganglion,9
48,hand2,GAP16.48.48h_hand2_P3_E6,11,lateral line ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_E6,11,rohon-beard neuron,0
48,hand2,GAP16.48.48h_hand2_P3_E6,11,statoacoustic ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_E6,11,trigeminal ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_E6,11,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_F6,20,cranial ganglion progenitor,3
48,hand2,GAP16.48.48h_hand2_P3_F6,20,epibranchial ganglion,9
48,hand2,GAP16.48.48h_hand2_P3_F6,20,lateral line ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_F6,20,rohon-beard neuron,1
48,hand2,GAP16.48.48h_hand2_P3_F6,20,statoacoustic ganglion,4
48,hand2,GAP16.48.48h_hand2_P3_F6,20,trigeminal ganglion,3
48,hand2,GAP16.48.48h_hand2_P3_F6,20,unknown sensory ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_G6,41,cranial ganglion progenitor,9
48,hand2,GAP16.48.48h_hand2_P3_G6,41,epibranchial ganglion,11
48,hand2,GAP16.48.48h_hand2_P3_G6,41,lateral line ganglion,6
48,hand2,GAP16.48.48h_hand2_P3_G6,41,rohon-beard neuron,0
48,hand2,GAP16.48.48h_hand2_P3_G6,41,statoacoustic ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_G6,41,trigeminal ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_G6,41,unknown sensory ganglion,5
48,hand2,GAP16.48.48h_hand2_P3_H6,22,cranial ganglion progenitor,4
48,hand2,GAP16.48.48h_hand2_P3_H6,22,epibranchial ganglion,6
48,hand2,GAP16.48.48h_hand2_P3_H6,22,lateral line ganglion,6
48,hand2,GAP16.48.48h_hand2_P3_H6,22,rohon-beard neuron,1
48,hand2,GAP16.48.48h_hand2_P3_H6,22,statoacoustic ganglion,4
48,hand2,GAP16.48.48h_hand2_P3_H6,22,trigeminal ganglion,0
48,hand2,GAP16.48.48h_hand2_P3_H6,22,unknown sensory ganglion,1
48,hgfa-mut,GAP16.48.48h_hgfa-mut_P16_A4,32,cranial ganglion progenitor,8
48,hgfa-mut,GAP16.48.48h_hgfa-mut_P16_A4,32,epibranchial ganglion,9
48,hgfa-mut,GAP16.48.48h_hgfa-mut_P16_A4,32,lateral line ganglion,6
48,hgfa-mut,GAP16.48.48h_hgfa-mut_P16_A4,32,rohon-beard neuron,1
48,hgfa-mut,GAP16.48.48h_hgfa-mut_P16_A4,32,statoacoustic ganglion,5
